__v,_id,ano,centroCusto,classeCusto,revisao,valMeses
0,6425a08d6ca19ec00a6ce213,2023,C0304RJPER,5200208009,a,"[3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395]"
0,6425a08d6ca19ec00a6ce214,2023,C0304RJPIN,5200201001,a,"[9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25,9738.25]"
0,6425a08d6ca19ec00a6ce215,2023,C0304RJPIN,5200208009,a,"[78,78,78,78,78,78,78,78,78,78,78,78]"
0,6425a08d6ca19ec00a6ce216,2023,C0304RJPLL,5200201001,a,"[7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96,7732.96]"
0,6425a08d6ca19ec00a6ce217,2023,C0304RJPLL,5200208009,a,"[831,831,831,831,831,831,831,831,831,831,831,831]"
0,6425a08d6ca19ec00a6ce218,2023,C0304RJPLM,5200201001,a,"[25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79,25859.79]"
0,6425a08d6ca19ec00a6ce219,2023,C0304RJPLM,5200208009,a,"[1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031]"
0,6425a08d6ca19ec00a6ce21a,2023,C0304RJPLO,5200201001,a,"[96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33,96600.33]"
0,6425a08d6ca19ec00a6ce21b,2023,C0304RJPLO,5200208009,a,"[4215,4215,4215,4215,4215,4215,4215,4215,4215,4215,4215,4215]"
0,6425a08d6ca19ec00a6ce21c,2023,C0304RJPRD,5200201001,a,"[43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8,43457.8]"
0,6425a08d6ca19ec00a6ce21d,2023,C0304RJPRD,5200208009,a,"[482,482,482,482,482,482,482,482,482,482,482,482]"
0,6425a08d6ca19ec00a6ce21e,2023,C0304RJPRE,5200201001,a,"[5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31,5451.31]"
0,6425a08d6ca19ec00a6ce21f,2023,C0304RJPRE,5200208009,a,"[529,529,529,529,529,529,529,529,529,529,529,529]"
0,6425a08d6ca19ec00a6ce220,2023,C0304RJQUA,5200201001,a,"[27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25,27555.25]"
0,6425a08d6ca19ec00a6ce221,2023,C0304RJQUA,5200208009,a,"[2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360]"
0,6425a08d6ca19ec00a6ce222,2023,C0304RJRCL,5200201001,a,"[35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33,35814.33]"
0,6425a08d6ca19ec00a6ce223,2023,C0304RJRCL,5200208009,a,"[1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667]"
0,6425a08d6ca19ec00a6ce224,2023,C0304RJREP,5200201001,a,"[13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770]"
0,6425a08d6ca19ec00a6ce225,2023,C0304RJREP,5200208009,a,"[331,331,331,331,331,331,331,331,331,331,331,331]"
0,6425a08d6ca19ec00a6ce226,2023,C0304RJRHU,5200201001,a,"[20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16,20629.16]"
0,6425a08d6ca19ec00a6ce227,2023,C0304RJRHU,5200208009,a,"[967,967,967,967,967,967,967,967,967,967,967,967]"
0,6425a08d6ca19ec00a6ce228,2023,C0304RJSUP,5200201001,a,"[45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999,45724.24999999999]"
0,6425a08d6ca19ec00a6ce229,2023,C0304RJSUP,5200208009,a,"[1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726]"
0,6425a08d6ca19ec00a6ce22a,2023,C0304RJTEC,5200201001,a,"[6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26,6389.26]"
0,6425a08d6ca19ec00a6ce22b,2023,C0304RJTEC,5200208009,a,"[122,122,122,122,122,122,122,122,122,122,122,122]"
0,6425a08d6ca19ec00a6ce22c,2023,C0304RJVPJ,5200201001,a,"[17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998,17033.559999999998]"
0,6425a08d6ca19ec00a6ce22d,2023,C0304RJVPJ,5200208009,a,"[750,750,750,750,750,750,750,750,750,750,750,750]"
0,6425a08d6ca19ec00a6ce22e,2023,C0304SUVEN,5200201001,a,"[10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99,10640.99]"
0,6425a08d6ca19ec00a6ce22f,2023,C0304SUVEN,5200208009,a,"[998,998,998,998,998,998,998,998,998,998,998,998]"
0,6425a08d6ca19ec00a6ce230,2023,C0600GEFIN,5200201001,a,"[18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23,18690.23]"
0,6425a08d6ca19ec00a6ce231,2023,C0600GETIS,5200201001,a,"[9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36,9700.36]"
0,6425a08d6ca19ec00a6ce232,2023,C0600PRFIN,5200201001,a,"[3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55,3048.55]"
0,6425a08d6ca19ec00a6ce233,2023,C0600RSAPO,5200201001,a,"[21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54,21337.54]"
0,6425a08d6ca19ec00a6ce234,2023,C0600RSAPO,5200208009,a,"[2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642]"
0,6425a08d6ca19ec00a6ce235,2023,C0600RSAPV,5200201001,a,"[9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81,9165.81]"
0,6425a08d6ca19ec00a6ce236,2023,C0600RSCOB,5200201001,a,"[57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004,57531.090000000004]"
0,6425a08d6ca19ec00a6ce237,2023,C0600RSCOB,5200208009,a,"[2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376]"
0,6425a08d6ca19ec00a6ce238,2023,C0600RSCTR,5200201001,a,"[15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84,15929.84]"
0,6425a08d6ca19ec00a6ce239,2023,C0600RSCTR,5200208009,a,"[97,97,97,97,97,97,97,97,97,97,97,97]"
0,6425a08d6ca19ec00a6ce23a,2023,C0600RSDIR,5200206003,a,"[35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000]"
0,6425a08d6ca19ec00a6ce23b,2023,C0600RSFIN,5200201001,a,"[10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82,10807.82]"
0,6425a08d6ca19ec00a6ce23c,2023,C0600RSFIN,5200208009,a,"[597,597,597,597,597,597,597,597,597,597,597,597]"
0,6425a08d6ca19ec00a6ce23d,2023,C0600RSIFR,5200201001,a,"[8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05,8993.05]"
0,6425a08d6ca19ec00a6ce23e,2023,C0600RSIFR,5200208009,a,"[403,403,403,403,403,403,403,403,403,403,403,403]"
0,6425a08d6ca19ec00a6ce23f,2023,C0600RSINC,5200201001,a,"[82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37,82937.37]"
0,6425a08d6ca19ec00a6ce240,2023,C0600RSINC,5200208009,a,"[377,377,377,377,377,377,377,377,377,377,377,377]"
0,6425a08d6ca19ec00a6ce241,2023,C0600RSJUR,5200201001,a,"[35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41,35683.41]"
0,6425a08d6ca19ec00a6ce242,2023,C0600RSJUR,5200208009,a,"[247,247,247,247,247,247,247,247,247,247,247,247]"
0,6425a08d6ca19ec00a6ce243,2023,C0600RSPDA,5200208007,a,"[4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100]"
0,6425a08d6ca19ec00a6ce244,2023,C0600RSPDA,5200208009,a,"[858,858,858,858,858,858,858,858,858,858,858,858]"
0,6425a08d6ca19ec00a6ce245,2023,C0600RSRHU,5200201001,a,"[20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04,20050.04]"
0,6425a08d6ca19ec00a6ce246,2023,C0600RSRHU,5200208009,a,"[654,654,654,654,654,654,654,654,654,654,654,654]"
0,6425a08d6ca19ec00a6ce247,2023,C0600RSTER,5200201001,a,"[28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89,28758.89]"
0,6425a08d6ca19ec00a6ce248,2023,C0600RSTER,5200504030,a,"[26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17,26897.17]"
0,6425a08d6ca19ec00a6ce249,2023,C1818RSLID,5200201001,a,"[58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999,58740.53999999999]"
0,6425a08d6ca19ec00a6ce24a,2023,C2216ASSET,5200201001,a,"[49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65,49267.65]"
0,6425a08d6ca19ec00a6ce24b,2023,C2216ASSET,5200504030,a,"[160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18,160957.18]"
0,6425a08d6ca19ec00a6ce24c,2023,C2216ASSET,5200208009,a,"[268,268,268,268,268,268,268,268,268,268,268,268]"
0,6425a08d6ca19ec00a6ce24d,2023,C2546APREN,5200201001,a,"[653.78,653.78,653.78,653.78,653.78,653.78,653.78,653.78,653.78,653.78,653.78,653.78]"
0,6425a08d6ca19ec00a6ce24e,2023,C2546APREN,5200208009,a,"[355,355,355,355,355,355,355,355,355,355,355,355]"
0,6425a08d6ca19ec00a6ce24f,2023,C2546GERSP,5200201001,a,"[9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81,9860.81]"
0,6425a08d6ca19ec00a6ce250,2023,C2546OBRAS,5200201001,a,"[67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999,67379.09999999999]"
0,6425a08d6ca19ec00a6ce251,2023,C2546OBRAS,5200208007,a,"[7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800]"
0,6425a08d6ca19ec00a6ce252,2023,C2546OBRAS,5200208009,a,"[5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638,5638]"
0,6425a08d6ca19ec00a6ce253,2023,C2546PRDTA,5200201001,a,"[22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8,22451.8]"
0,6425a08d6ca19ec00a6ce254,2023,C2546PRDTA,5200208009,a,"[1584,1584,1584,1584,1584,1584,1584,1584,1584,1584,1584,1584]"
0,6425a08d6ca19ec00a6ce255,2023,C2546RSDEN,5200206003,a,"[46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200]"
0,6425a08d6ca19ec00a6ce256,2023,C2546RSDEN,5200208009,a,"[482,482,482,482,482,482,482,482,482,482,482,482]"
0,6425a08d6ca19ec00a6ce257,2023,C2546RSDGP,5200201001,a,"[3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71,3406.71]"
0,6425a08d6ca19ec00a6ce258,2023,C2546RSDGP,5200208009,a,"[1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332]"
0,6425a08d6ca19ec00a6ce259,2023,C2546RSDIN,5200206003,a,"[35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000]"
0,6425a08d6ca19ec00a6ce25a,2023,C2546RSDTA,5200201001,a,"[90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002,90962.86000000002]"
0,6425a08d6ca19ec00a6ce25b,2023,C2546RSDTA,5200208007,a,"[1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300]"
0,6425a08d6ca19ec00a6ce25c,2023,C2546RSDTA,5200208009,a,"[10550,10550,10550,10550,10550,10550,10550,10550,10550,10550,10550,10550]"
0,6425a08d6ca19ec00a6ce25d,2023,C2546RSFIN,5200201001,a,"[8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45,8397.45]"
0,6425a08d6ca19ec00a6ce25e,2023,C2546RSFIN,5200208009,a,"[355,355,355,355,355,355,355,355,355,355,355,355]"
0,6425a08d6ca19ec00a6ce25f,2023,C2546RSPES,5200201001,a,"[22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4,22294.4]"
0,6425a08d6ca19ec00a6ce260,2023,C2546RSPES,5200208009,a,"[1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300]"
0,6425a08d6ca19ec00a6ce261,2023,C2546RSPLO,5200201001,a,"[101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03,101165.03]"
0,6425a08d6ca19ec00a6ce262,2023,C2546RSPLO,5200208007,a,"[1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300]"
0,6425a08d6ca19ec00a6ce263,2023,C2546RSPLO,5200208009,a,"[1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839,1839]"
0,6425a08d6ca19ec00a6ce264,2023,C2546RSPRF,5200201001,a,"[6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001,6672.110000000001]"
0,6425a08d6ca19ec00a6ce265,2023,C2546RSPRF,5200208007,a,"[1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300]"
0,6425a08d6ca19ec00a6ce266,2023,C2546RSPRF,5200208009,a,"[1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
0,6425a08d6ca19ec00a6ce267,2023,C2546RSPRJ,5200201001,a,"[43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9,43941.9]"
0,6425a08d6ca19ec00a6ce268,2023,C2546RSPRJ,5200208009,a,"[469,469,469,469,469,469,469,469,469,469,469,469]"
0,6425a08d6ca19ec00a6ce269,2023,C2546RSQUA,5200201001,a,"[27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06,27443.06]"
0,6425a08d6ca19ec00a6ce26a,2023,C2546RSQUA,5200208007,a,"[2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600]"
0,6425a08d6ca19ec00a6ce26b,2023,C2546RSQUA,5200208009,a,"[957,957,957,957,957,957,957,957,957,957,957,957]"
0,6425a08d6ca19ec00a6ce26c,2023,C2546RSRCL,5200201001,a,"[24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56,24337.56]"
0,6425a08d6ca19ec00a6ce26d,2023,C2546RSRCL,5200208009,a,"[1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500]"
0,6425a08d6ca19ec00a6ce26e,2023,C2546RSSUP,5200201001,a,"[68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55,68371.55]"
0,6425a08d6ca19ec00a6ce26f,2023,C2546RSSUP,5200208009,a,"[1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720]"
0,6425a08d6ca19ec00a6ce270,2023,C2546SEGMT,5200201001,a,"[16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25,16235.25]"
0,6425a08d6ca19ec00a6ce271,2023,C2546SEGMT,5200208009,a,"[685,685,685,685,685,685,685,685,685,685,685,685]"
0,6425a08d6ca19ec00a6ce272,2023,C2841CODTE,5200504030,a,"[15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000]"
0,6425a08d6ca19ec00a6ce273,2023,C2841DICYM,5200206003,a,"[92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35,92119.35]"
0,6425a08d6ca19ec00a6ce274,2023,C3099BCKVZ,5200201001,a,"[10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5,10895.5]"
0,6425a08d6ca19ec00a6ce275,2023,C3099COAPD,5200201001,a,"[18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8,18351.8]"
0,6425a08d6ca19ec00a6ce276,2023,C3099COAPD,5200208009,a,"[6569,6569,6569,6569,6569,6569,6569,6569,6569,6569,6569,6569]"
0,6425a08d6ca19ec00a6ce277,2023,C3099COMVZ,5200201001,a,"[30778.379999999997,30778.379999999997,30778.379999999997,34978.38,34978.38,34978.38,34978.38,34978.38,34978.38,34978.38,34978.38,34978.38]"
0,6425a08d6ca19ec00a6ce278,2023,C3099COMVZ,5200208009,a,"[692,692,692,885,885,885,885,885,885,885,885,885]"
0,6425a08d6ca19ec00a6ce279,2023,C3099GERVZ,5200201001,a,"[22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17,22005.17]"
0,6425a08d6ca19ec00a6ce27a,2023,C3099LIDVD,5200201001,a,"[62914,62914,62914,62914,62914,62914,62914,62914,62914,62914,62914,62914]"
0,6425a08d6ca19ec00a6ce27b,2023,C3099LIDVD,5200208009,a,"[1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923]"
0,6425a08d6ca19ec00a6ce27c,2023,C3099RECEP,5200201001,a,"[61239.24,61239.24,61239.24,54319.24,54319.24,54319.24,54319.24,54319.24,54319.24,54319.24,54319.24,54319.24]"
0,6425a08d6ca19ec00a6ce27d,2023,C3099RECEP,5200208009,a,"[9585,9585,9585,9312,9312,9312,9312,9312,9312,9312,9312,9312]"
0,6425a08d6ca19ec00a6ce27e,2023,C3099RHGVZ,5200201001,a,"[11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5,11291.5]"
0,6425a08d6ca19ec00a6ce27f,2023,C3099RHUVZ,5200201001,a,"[41973.98,41973.98,41973.98,44693.98,44693.98,44693.98,44693.98,44693.98,44693.98,44693.98,44693.98,44693.98]"
0,6425a08d6ca19ec00a6ce280,2023,C3099RHUVZ,5200208009,a,"[1473,1473,1473,1553,1553,1553,1553,1553,1553,1553,1553,1553]"
0,6425a08d6ca19ec00a6ce281,2023,C3099SESMT,5200201001,a,"[4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14,4541.14]"
0,6425a08d6ca19ec00a6ce282,2023,C3099SPAES,5200201001,a,"[5218.8,5218.8,5218.8,2159.42,2159.42,0,0,0,0,0,0,0]"
0,6425a08d6ca19ec00a6ce283,2023,C3099SPAES,5200208009,a,"[508,508,508,281,281,0,0,0,0,0,0,0]"
0,6425a08d6ca19ec00a6ce284,2023,C3099SPCRE,5200201001,a,"[30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997,30732.519999999997]"
0,6425a08d6ca19ec00a6ce285,2023,C3099SPCRE,5200208009,a,"[1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918]"
0,6425a08d6ca19ec00a6ce286,2023,C3099SPCTR,5200201001,a,"[24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83,24634.83]"
0,6425a08d6ca19ec00a6ce287,2023,C3099SPCTR,5200208009,a,"[1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059]"
0,6425a08d6ca19ec00a6ce288,2023,C3099SPNEG,5200201001,a,"[17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5,17341.5]"
0,6425a08d6ca19ec00a6ce289,2023,C3099SPREP,5200201001,a,"[45836.549999999996,45836.549999999996,45836.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996,56316.549999999996]"
0,6425a08d6ca19ec00a6ce28a,2023,C3099SPREP,5200208009,a,"[2971,2971,2971,4391,4391,4391,4391,4391,4391,4391,4391,4391]"
0,6425a08d6ca19ec00a6ce28b,2023,C3099SPSEC,5200201001,a,"[62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54,62317.54]"
0,6425a08d6ca19ec00a6ce28c,2023,C3099SPSEC,5200208007,a,"[1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700]"
0,6425a08d6ca19ec00a6ce28d,2023,C3099SPSEC,5200208009,a,"[4628,4628,4628,4628,4628,4628,4628,4628,4628,4628,4628,4628]"
0,6425a08d6ca19ec00a6ce28e,2023,C3099VNDVZ,5200201001,a,"[1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56,1083026.56]"
0,6425a08d6ca19ec00a6ce28f,2023,C3099VNDVZ,5200208009,a,"[203370,203370,203370,203370,203370,203370,203370,203370,203370,203370,203370,203370]"
0,6425a08d6ca19ec00a6ce290,2023,C3099VZINO,5200201001,a,"[17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002,17182.170000000002]"
0,6425a08d6ca19ec00a6ce291,2023,C3228INOVA,5200201001,a,"[80779.41,80779.41,80779.41,98479.41,98479.41,92279.41,92279.41,92279.41,92279.41,92279.41,92279.41,92279.41]"
0,6425a08d6ca19ec00a6ce292,2023,C3228INOVA,5200208009,a,"[748,748,748,1458,1458,1420,1420,1420,1420,1420,1420,1420]"
0,6425a0966ca19ec00a6ce472,2023,C0042BLAES,5200201001,e,"[3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81,3076.81]"
0,6425a0966ca19ec00a6ce473,2023,C0042BLJUR,5200201001,e,"[9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46,9162.46]"
0,6425a0966ca19ec00a6ce474,2023,C0042BLPLM,5200201001,e,"[9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93,9391.93]"
0,6425a0966ca19ec00a6ce475,2023,C0042BLREP,5200201001,e,"[13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92,13952.92]"
0,6425a0966ca19ec00a6ce476,2023,C0042BLREP,5200208009,e,"[121,121,121,121,121,121,121,121,121,121,121,121]"
0,6425a0966ca19ec00a6ce477,2023,C0042BLRHU,5200201001,e,"[10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89,10209.89]"
0,6425a0966ca19ec00a6ce478,2023,C0042BLRHU,5200208009,e,"[134,134,134,134,134,134,134,134,134,134,134,134]"
0,6425a0966ca19ec00a6ce479,2023,C0042COAES,5200201001,e,"[12962,12962,12962,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001,16021.380000000001]"
0,6425a0966ca19ec00a6ce47a,2023,C0042COAES,5200208009,e,"[794,794,794,1021,1021,1021,1021,1021,1021,1021,1021,1021]"
0,6425a0966ca19ec00a6ce47b,2023,C0042COAPD,5200201001,e,"[12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26,12846.26]"
0,6425a0966ca19ec00a6ce47c,2023,C0042COAPD,5200208009,e,"[5039,5039,5039,5039,5039,5039,5039,5039,5039,5039,5039,5039]"
0,6425a0966ca19ec00a6ce47d,2023,C0042COAUD,5200201001,e,"[35680,35680,35680,35680,35680,35680,35680,35680,35680,35680,35680,35680]"
0,6425a0966ca19ec00a6ce47e,2023,C0042COAUD,5200208009,e,"[710,710,710,710,710,710,710,710,710,710,710,710]"
0,6425a0966ca19ec00a6ce47f,2023,C0042COCAF,5200206003,e,"[8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500]"
0,6425a0966ca19ec00a6ce480,2023,C0042COCAF,5200504030,e,"[8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500]"
0,6425a0966ca19ec00a6ce481,2023,C0042COCAR,5200201001,e,"[36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66,36084.66]"
0,6425a0966ca19ec00a6ce482,2023,C0042COCAR,5200208009,e,"[950,950,950,950,950,950,950,950,950,950,950,950]"
0,6425a0966ca19ec00a6ce483,2023,C0042COCFI,5200201001,e,"[45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15,45164.15]"
0,6425a0966ca19ec00a6ce484,2023,C0042COCFI,5200208009,e,"[1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415]"
0,6425a0966ca19ec00a6ce485,2023,C0042COCFS,5200206003,e,"[12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001,12112.650000000001]"
0,6425a0966ca19ec00a6ce486,2023,C0042COCOB,5200201001,e,"[24102.170000000002,24102.170000000002,24102.170000000002,26261.59,26261.59,26261.59,26261.59,26261.59,26261.59,26261.59,26261.59,26261.59]"
0,6425a0966ca19ec00a6ce487,2023,C0042COCOB,5200208009,e,"[1002,1002,1002,1283,1283,1283,1283,1283,1283,1283,1283,1283]"
0,6425a0966ca19ec00a6ce488,2023,C0042COCRE,5200201001,e,"[32136.78,32136.78,32136.78,35436.78,35436.78,35436.78,35436.78,35436.78,35436.78,35436.78,35436.78,35436.78]"
0,6425a0966ca19ec00a6ce489,2023,C0042COCRE,5200208009,e,"[682,682,682,894,894,894,894,894,894,894,894,894]"
0,6425a0966ca19ec00a6ce48a,2023,C0042COCSL,5200206003,e,"[261000,261000,261000,261000,261000,261000,261000,261000,261000,261000,261000,261000]"
